product_id,category,subcategory,brand,season_tag,mrp,profit_margin_pct,supplier_name,stock_level
903,Home Appliances,Washing Machine,Nova,All Season,91827.18,23.95,"Gandhi, Subramanian and Kuruvilla",396
904,Home Appliances,Microwave,BharatPro,All Season,74669.76,22.23,"Chander, Vyas and Subramaniam",4756
905,Home Appliances,Microwave,Zenith,All Season,22353.19,31.75,Mukhopadhyay-Balay,4237
906,Home Appliances,Microwave,Zenith,All Season,27040.09,25.18,"Chand, Kumar and Palan",493
907,Home Appliances,Washing Machine,Zenith,All Season,57659.25,23.93,De and Sons,4166
908,Home Appliances,Microwave,Zenith,All Season,103317.82,32.16,"Sood, Divan and Doctor",3795
909,Home Appliances,Mixer,PrimeTech,All Season,55478.44,29.12,"Sandhu, Chawla and Basak",146
910,Home Appliances,Washing Machine,UrbanX,All Season,45841.65,8.53,Bhat-Dasgupta,3012
911,Home Appliances,Washing Machine,BharatPro,All Season,22864.72,14.2,Chad Ltd,2256
912,Home Appliances,Microwave,PrimeTech,All Season,41500.03,11.44,"Wali, Kala and Doshi",3522
913,Home Appliances,Mixer,Zenith,All Season,84235.16,18.03,"Khare, Kulkarni and Mann",3331
914,Home Appliances,Microwave,Zenith,All Season,21996.76,9.59,Padmanabhan-Master,4767
915,Home Appliances,Washing Machine,UrbanX,All Season,97795.78,30.23,"Mukhopadhyay, Chadha and Kar",1981
916,Home Appliances,Washing Machine,Zenith,All Season,102828.89,11.86,"Bail, Dayal and Sidhu",1275
917,Home Appliances,Microwave,Nova,All Season,21604.57,22.49,Chana Inc,4285
918,Home Appliances,Washing Machine,BharatPro,All Season,94347.29,15.5,Baral LLC,4655
919,Home Appliances,Washing Machine,Nova,All Season,48109.03,29.17,Pal-Mahal,541
920,Home Appliances,Mixer,BharatPro,All Season,57446.46,27.05,Dutta Group,3735
921,Home Appliances,Washing Machine,BharatPro,All Season,31542.41,17.61,Cherian-Singhal,4616
922,Home Appliances,Microwave,BharatPro,All Season,2870.32,9.24,"Zacharia, Sandhu and Dugar",1679
923,Home Appliances,Washing Machine,PrimeTech,All Season,78158.93,23.85,Bhalla-Kant,2381
924,Home Appliances,Microwave,BharatPro,All Season,80946.54,22.06,Chaudhuri-Sarkar,3711
925,Home Appliances,Mixer,Zenith,All Season,73832.82,21.23,Narayan-Oak,1236
926,Home Appliances,Mixer,BharatPro,All Season,50907.07,26.43,"Pingle, Aggarwal and Sur",3365
927,Home Appliances,Mixer,Nova,All Season,19858.94,12.99,Bal and Sons,2645
928,Home Appliances,Washing Machine,BharatPro,All Season,85396.8,26.19,Kapadia Inc,3289
929,Home Appliances,Microwave,Zenith,All Season,93826.4,37.86,Patla-Bahl,4858
930,Home Appliances,Washing Machine,Zenith,All Season,49971.69,11.44,"Patla, Ramanathan and Prashad",239
931,Home Appliances,Mixer,UrbanX,All Season,79611.69,37.92,Bedi LLC,705
932,Home Appliances,Mixer,UrbanX,All Season,47946.95,8.34,Goda Inc,3926
933,Home Appliances,Washing Machine,Nova,All Season,3650.61,18.9,Dugar Ltd,731
934,Home Appliances,Mixer,BharatPro,All Season,74363.21,7.95,Thakur-Nori,3243
935,Home Appliances,Microwave,UrbanX,All Season,30063.88,14.95,Thakkar PLC,1085
936,Home Appliances,Mixer,PrimeTech,All Season,100702.87,6.0,"Mohan, Devan and Dhillon",2973
937,Home Appliances,Microwave,Zenith,All Season,56329.62,35.48,Chokshi-Khare,2281
938,Home Appliances,Washing Machine,Zenith,All Season,16646.23,38.2,"Thaman, Subramanian and Borra",4467
939,Home Appliances,Mixer,PrimeTech,All Season,71911.31,27.09,"Setty, Anne and Chaudry",4670
940,Home Appliances,Microwave,PrimeTech,All Season,76954.49,23.68,Konda Ltd,2894
941,Home Appliances,Microwave,PrimeTech,All Season,27641.85,8.13,"Munshi, Oza and Gour",2572
942,Home Appliances,Microwave,Zenith,All Season,31546.94,15.63,"Das, Sanghvi and Goswami",50
943,Home Appliances,Washing Machine,UrbanX,All Season,41594.25,21.42,"Nadkarni, Cheema and Krishnamurthy",118
944,Home Appliances,Washing Machine,Zenith,All Season,113661.42,21.7,"Deep, Tak and Buch",124
945,Home Appliances,Microwave,BharatPro,All Season,71841.95,32.89,Mishra-Rajan,4540
946,Home Appliances,Microwave,UrbanX,All Season,49702.44,24.62,"Dani, Panchal and Modi",3283
947,Home Appliances,Mixer,UrbanX,All Season,85935.09,27.61,Gill-Loke,3149
948,Home Appliances,Mixer,BharatPro,All Season,9965.56,26.89,Murty LLC,4282
949,Home Appliances,Washing Machine,BharatPro,All Season,34518.88,31.0,Parsa Inc,2252
950,Home Appliances,Microwave,UrbanX,All Season,102491.1,11.38,Swamy-Raman,2422
951,Home Appliances,Mixer,Zenith,All Season,74318.66,14.52,Bera-Khare,4080
952,Home Appliances,Mixer,BharatPro,All Season,2817.75,6.74,Bhagat-Rajagopalan,4432
953,Home Appliances,Mixer,UrbanX,All Season,116693.75,14.87,Goel LLC,1074
954,Home Appliances,Washing Machine,Zenith,All Season,87389.29,13.15,Iyer PLC,1284
955,Home Appliances,Mixer,Zenith,All Season,26453.98,19.71,Hora-Kala,4132
956,Home Appliances,Microwave,Zenith,All Season,83783.71,6.11,"Walla, Parikh and Wable",707
957,Home Appliances,Mixer,Nova,All Season,32347.18,18.73,Bali Inc,4499
958,Home Appliances,Microwave,UrbanX,All Season,23466.98,34.45,Seth PLC,3175
959,Home Appliances,Mixer,Nova,All Season,116964.52,30.01,Kumar Ltd,3202
960,Home Appliances,Microwave,UrbanX,All Season,88645.47,6.17,Kala-Ahuja,3825
961,Home Appliances,Washing Machine,Nova,All Season,62776.12,39.37,Choudhary-Lanka,3923
962,Home Appliances,Microwave,BharatPro,All Season,112377.72,10.55,Bhattacharyya-Yadav,395
963,Home Appliances,Washing Machine,PrimeTech,All Season,62750.69,13.87,"Shroff, Prashad and Tara",2497
964,Home Appliances,Mixer,BharatPro,All Season,106558.59,35.23,Choudhary LLC,1834
965,Home Appliances,Mixer,UrbanX,All Season,76132.62,16.36,"Palan, Madan and Krishnamurthy",1421
966,Home Appliances,Microwave,PrimeTech,All Season,14798.13,32.62,Radhakrishnan-Dar,123
967,Home Appliances,Mixer,PrimeTech,All Season,94125.29,21.63,Chand and Sons,4934
968,Home Appliances,Mixer,BharatPro,All Season,92610.24,13.71,"Saha, Chander and Lad",4145
969,Home Appliances,Mixer,PrimeTech,All Season,40941.44,38.94,Sastry-Kadakia,541
970,Home Appliances,Mixer,BharatPro,All Season,77526.7,29.55,Lanka PLC,929
971,Home Appliances,Mixer,Zenith,All Season,28304.62,39.36,Radhakrishnan-Murthy,2895
972,Home Appliances,Microwave,UrbanX,All Season,3051.66,18.22,Ramachandran Ltd,1153
973,Home Appliances,Microwave,Nova,All Season,58493.6,20.31,Dugal LLC,2464
974,Home Appliances,Washing Machine,Zenith,All Season,23178.21,11.53,"Bahl, Randhawa and Mohanty",2898
975,Home Appliances,Microwave,Zenith,All Season,33401.27,34.1,Dani Group,4592
976,Home Appliances,Mixer,Nova,All Season,63970.92,20.73,Dube-Basu,2207
977,Home Appliances,Washing Machine,BharatPro,All Season,54762.44,32.16,"Ratta, Tripathi and Kurian",4194
978,Home Appliances,Microwave,UrbanX,All Season,106010.42,26.69,"Borde, Sood and Misra",3032
979,Home Appliances,Washing Machine,UrbanX,All Season,38822.94,7.22,Wable-Kapoor,4465
980,Home Appliances,Microwave,UrbanX,All Season,63126.34,22.41,Kulkarni-Sarkar,4567
981,Home Appliances,Mixer,PrimeTech,All Season,34333.93,19.34,Krishna Group,2688
982,Home Appliances,Mixer,Nova,All Season,63022.46,7.33,Sahni-Malhotra,1113
983,Home Appliances,Mixer,Nova,All Season,24648.44,21.99,Bhardwaj Ltd,858
984,Home Appliances,Mixer,PrimeTech,All Season,77189.32,18.6,Johal-Manda,4063
985,Home Appliances,Washing Machine,PrimeTech,All Season,84307.03,13.96,Jhaveri-Kaul,3051
986,Home Appliances,Mixer,PrimeTech,All Season,86282.5,5.46,Jani-Goyal,1759
987,Home Appliances,Washing Machine,Zenith,All Season,111444.24,34.12,Vohra-Sankar,3884
988,Home Appliances,Washing Machine,Nova,All Season,43630.66,31.02,"Kant, Bahl and Cherian",3457
989,Home Appliances,Microwave,Nova,All Season,98925.33,14.3,"Padmanabhan, Pandya and Kalita",383
990,Home Appliances,Washing Machine,Nova,All Season,100217.55,7.73,Kata PLC,1818
991,Home Appliances,Washing Machine,Nova,All Season,12596.4,13.09,Nayak-Andra,3206
992,Home Appliances,Mixer,UrbanX,All Season,63379.95,13.71,"Goel, Kuruvilla and Halder",1515
993,Home Appliances,Washing Machine,PrimeTech,All Season,50114.56,8.69,Rana-Murty,4773
994,Home Appliances,Microwave,Zenith,All Season,84454.77,19.95,Sem and Sons,902
995,Home Appliances,Mixer,UrbanX,All Season,66220.87,22.66,Lala PLC,1345
996,Home Appliances,Washing Machine,PrimeTech,All Season,53439.95,17.33,"Kari, Manda and Koshy",2631
997,Home Appliances,Washing Machine,BharatPro,All Season,101460.05,19.43,Walla-Dewan,3577
998,Home Appliances,Washing Machine,BharatPro,All Season,73205.4,24.71,"Dash, Bhakta and Balay",1802
999,Home Appliances,Microwave,PrimeTech,All Season,111174.56,13.89,"Krishnamurthy, Dugal and Sharma",3756
1000,Home Appliances,Microwave,Zenith,All Season,523.38,6.21,"Kadakia, Biswas and Pandey",2380
1001,Sports,Gym Gloves,Nova,All Season,62354.32,39.77,Venkatesh-Uppal,2522
1002,Sports,Cricket Bat,BharatPro,All Season,118135.13,12.52,Savant-Madan,2629
1003,Sports,Cricket Bat,BharatPro,All Season,110333.89,22.89,"Solanki, Sanghvi and Sundaram",4724
1004,Sports,Gym Gloves,UrbanX,All Season,11767.31,21.11,"Kata, Thaman and Kata",1328
1005,Sports,Cricket Bat,BharatPro,All Season,44366.41,25.38,"Chawla, Keer and Das",1958
1006,Sports,Football,BharatPro,All Season,11482.66,18.99,"Mukherjee, Srinivasan and Issac",1831
1007,Sports,Gym Gloves,Nova,All Season,86967.87,32.75,Minhas-Nagar,1466
1008,Sports,Football,PrimeTech,All Season,98432.07,8.34,"Garg, Din and Desai",2510
1009,Sports,Cricket Bat,PrimeTech,All Season,46094.76,32.3,"Nath, Prashad and Panchal",2789
1010,Sports,Football,Zenith,All Season,50274.34,35.37,Date LLC,1907
1011,Sports,Gym Gloves,PrimeTech,All Season,111474.05,27.19,"Pai, Mohanty and Narang",3183
1012,Sports,Cricket Bat,BharatPro,All Season,63163.81,16.18,Dhar-Swamy,4677
1013,Sports,Cricket Bat,BharatPro,All Season,60536.99,12.73,Nair PLC,463
1014,Sports,Gym Gloves,Zenith,All Season,116539.31,31.35,Nori-Kibe,4762
1015,Sports,Gym Gloves,Nova,All Season,27039.23,15.14,Das Group,3280
1016,Sports,Cricket Bat,UrbanX,All Season,40672.1,21.65,"Brahmbhatt, Chaudry and Mangat",453
1017,Sports,Gym Gloves,Zenith,All Season,31875.68,18.95,Natarajan LLC,3609
1018,Sports,Gym Gloves,UrbanX,All Season,91562.93,21.83,Varkey Inc,1672
1019,Sports,Football,Zenith,All Season,78443.69,11.86,Jain LLC,4344
1020,Sports,Cricket Bat,UrbanX,All Season,9061.46,32.19,"Bassi, Rajagopal and Datta",2699
1021,Sports,Gym Gloves,PrimeTech,All Season,11206.56,28.51,"Rattan, Balakrishnan and Bail",3519
1022,Sports,Football,BharatPro,All Season,23263.52,17.06,"Rai, Dora and Sabharwal",248
1023,Sports,Football,UrbanX,All Season,118524.4,26.57,Ravi Ltd,3672
1024,Sports,Gym Gloves,UrbanX,All Season,53135.38,37.35,Saini-Hayer,1962
1025,Sports,Cricket Bat,BharatPro,All Season,19140.95,30.5,"Malhotra, Murty and Tiwari",752
1026,Sports,Cricket Bat,Nova,All Season,29544.27,26.74,Ravi-Vyas,1259
1027,Sports,Football,Nova,All Season,41520.93,33.15,Manda LLC,2549
1028,Sports,Football,Zenith,All Season,3218.4,12.32,Nath-Buch,4457
1029,Sports,Cricket Bat,UrbanX,All Season,65797.69,31.26,Khosla-Sant,4545
1030,Sports,Football,PrimeTech,All Season,87725.87,9.95,Suri-Bassi,200
1031,Sports,Football,PrimeTech,All Season,108771.81,23.44,Rajagopalan Inc,2142
1032,Sports,Cricket Bat,Nova,All Season,34439.62,32.62,Mann and Sons,2272
1033,Sports,Cricket Bat,Zenith,All Season,78743.57,5.29,Bora LLC,3233
1034,Sports,Gym Gloves,BharatPro,All Season,79726.31,36.95,Vig-Bansal,3000
1035,Sports,Cricket Bat,Nova,All Season,35453.22,35.92,Cheema-Barad,3216
1036,Sports,Cricket Bat,Zenith,All Season,61270.57,29.84,"Dass, Bhatti and Sarraf",2634
1037,Sports,Football,PrimeTech,All Season,64021.5,11.52,Gokhale-Devi,4151
1038,Sports,Football,PrimeTech,All Season,111198.82,5.75,Borde-Rattan,2076
1039,Sports,Gym Gloves,BharatPro,All Season,40361.57,18.77,"Balay, Goda and Bassi",1336
1040,Sports,Cricket Bat,BharatPro,All Season,82275.21,17.44,"Bhatti, Nadkarni and Trivedi",2526
1041,Sports,Cricket Bat,PrimeTech,All Season,33467.45,7.17,"Parekh, Sibal and Shah",2160
1042,Sports,Football,Nova,All Season,113324.34,38.22,Mahajan and Sons,1897
1043,Sports,Cricket Bat,BharatPro,All Season,107712.45,27.99,Sur-Madan,769
1044,Sports,Gym Gloves,Zenith,All Season,62725.78,28.73,Sharaf and Sons,1913
1045,Sports,Football,UrbanX,All Season,68961.38,19.93,Chatterjee-Thakkar,2609
1046,Sports,Gym Gloves,BharatPro,All Season,54175.72,9.61,Loke Inc,1185
1047,Sports,Gym Gloves,PrimeTech,All Season,82243.81,12.08,"Aurora, Palan and Zacharia",1181
1048,Sports,Football,PrimeTech,All Season,109192.74,20.05,Maharaj-Din,1239
1049,Sports,Gym Gloves,PrimeTech,All Season,110094.9,16.11,Majumdar-Srinivasan,4615
1050,Sports,Gym Gloves,Nova,All Season,22504.16,34.38,Dash-Pandit,1242
1051,Sports,Gym Gloves,Nova,All Season,91969.48,35.8,"Bhat, Pai and Jain",3441
1052,Sports,Football,BharatPro,All Season,53439.04,37.68,Swamy-Guha,2292
1053,Sports,Cricket Bat,UrbanX,All Season,13259.19,11.47,Malhotra and Sons,2236
1054,Sports,Gym Gloves,PrimeTech,All Season,73677.26,25.87,Nath PLC,1941
1055,Sports,Gym Gloves,Nova,All Season,43431.73,29.08,Gandhi-Sampath,3954
1056,Sports,Cricket Bat,PrimeTech,All Season,101613.52,21.41,Grewal LLC,3113
1057,Sports,Cricket Bat,Zenith,All Season,59227.75,9.81,Bhasin-Deshpande,1633
1058,Sports,Cricket Bat,Nova,All Season,49326.4,38.91,Narasimhan-Dayal,2260
1059,Sports,Football,UrbanX,All Season,89212.82,39.59,"Madan, Roy and Arora",1725
1060,Sports,Cricket Bat,UrbanX,All Season,111288.83,39.5,Goyal-Atwal,4063
1061,Sports,Gym Gloves,BharatPro,All Season,104079.6,36.07,"Basak, D’Alia and Balasubramanian",3552
1062,Sports,Football,Nova,All Season,73147.63,33.85,"Deep, Ratta and Dhingra",2613
1063,Sports,Football,PrimeTech,All Season,112727.13,25.02,Kamdar Ltd,4442
1064,Sports,Gym Gloves,Nova,All Season,62717.57,20.81,Swamy-Solanki,397
1065,Sports,Cricket Bat,PrimeTech,All Season,64775.36,39.43,Munshi-Toor,371
1066,Sports,Gym Gloves,Zenith,All Season,62177.14,27.07,"Seth, Joshi and Sampath",453
1067,Sports,Cricket Bat,BharatPro,All Season,53026.69,35.95,"Wason, Padmanabhan and Saha",2392
1068,Sports,Football,UrbanX,All Season,50984.23,26.46,Kala Group,496
1069,Sports,Gym Gloves,PrimeTech,All Season,108489.24,21.23,Bhardwaj-Sur,3750
1070,Sports,Cricket Bat,PrimeTech,All Season,14024.0,32.26,Rattan-Trivedi,4526
1071,Sports,Cricket Bat,Zenith,All Season,49920.34,20.78,Manne PLC,1515
1072,Sports,Football,PrimeTech,All Season,107645.79,36.35,Ratta LLC,3774
1073,Sports,Cricket Bat,BharatPro,All Season,39226.94,27.7,"Anne, Rout and Dhawan",1393
1074,Sports,Gym Gloves,Nova,All Season,11397.35,29.72,Bahri Group,3023
1075,Sports,Cricket Bat,PrimeTech,All Season,85019.85,30.44,"Goyal, Bath and Sharma",4241
1076,Sports,Gym Gloves,UrbanX,All Season,45752.1,18.32,Walla-Joshi,1449
1077,Sports,Football,PrimeTech,All Season,104621.0,35.19,"Buch, Cherian and Raju",1378
1078,Sports,Cricket Bat,UrbanX,All Season,92414.24,6.8,Parmar and Sons,2573
1079,Sports,Football,Zenith,All Season,35009.27,11.32,Ratti Group,1127
1080,Sports,Cricket Bat,Nova,All Season,74895.96,13.86,Bains Inc,3807
1081,Sports,Football,Zenith,All Season,65448.39,5.2,Issac-Raja,4092
1082,Sports,Cricket Bat,UrbanX,All Season,70869.05,21.65,Krishnamurthy LLC,3409
1083,Sports,Football,Nova,All Season,72345.38,5.23,"Thaman, Lalla and Murty",4533
1084,Sports,Football,PrimeTech,All Season,75621.93,33.7,Nair-Kanda,1750
1085,Sports,Cricket Bat,UrbanX,All Season,18216.61,27.86,Jha PLC,350
1086,Sports,Cricket Bat,Nova,All Season,80206.09,34.33,"Chana, Yogi and Kapadia",2494
1087,Sports,Football,Nova,All Season,6359.25,19.59,Jani-Doctor,1510
1088,Sports,Cricket Bat,BharatPro,All Season,73525.23,29.2,"De, Munshi and Bhatnagar",4923
1089,Sports,Gym Gloves,PrimeTech,All Season,21701.6,20.94,"Wali, Deep and Rout",4792
1090,Sports,Football,Nova,All Season,11628.59,15.48,Varkey and Sons,3069
1091,Sports,Football,Nova,All Season,91133.82,34.52,Palla Ltd,581
1092,Sports,Football,Zenith,All Season,16578.22,29.31,Gopal PLC,2298
1093,Sports,Football,PrimeTech,All Season,49944.07,12.34,"Grover, Sarin and Taneja",1762
1094,Sports,Gym Gloves,Nova,All Season,13561.62,30.54,Sekhon-Sathe,4383
1095,Sports,Cricket Bat,Zenith,All Season,87026.86,26.17,Sarraf Ltd,2402
1096,Sports,Football,PrimeTech,All Season,101811.86,14.09,Behl-Mand,4761
1097,Sports,Gym Gloves,BharatPro,All Season,111289.09,26.5,Dey Ltd,4116
1098,Sports,Gym Gloves,Zenith,All Season,59354.28,11.3,"Tank, Sekhon and Walla",1956
1099,Sports,Gym Gloves,BharatPro,All Season,117521.29,5.06,Soman LLC,246
1100,Sports,Football,Nova,All Season,88627.47,12.26,Mitra-Chowdhury,3446
1101,Sports,Football,Nova,All Season,40388.17,24.61,Grover Ltd,1789
1102,Sports,Cricket Bat,UrbanX,All Season,82957.04,13.9,"Palan, Bajaj and Chandran",605
1103,Sports,Football,BharatPro,All Season,61049.41,16.34,"Dubey, Kala and Desai",100
1104,Sports,Cricket Bat,BharatPro,All Season,41292.71,30.35,Dutt Ltd,288
1105,Sports,Cricket Bat,UrbanX,All Season,39996.52,16.83,"Johal, Kaur and Yogi",3974
1106,Sports,Football,Nova,All Season,77655.44,21.85,"Dey, Raval and Pall",3823
1107,Sports,Gym Gloves,BharatPro,All Season,55765.17,33.5,Kurian-Boase,508
1108,Sports,Gym Gloves,BharatPro,All Season,68010.65,28.74,Chaudhari-More,4598
1109,Sports,Gym Gloves,Nova,All Season,25387.37,28.99,"Agate, Gandhi and Rajagopalan",2946
1110,Sports,Cricket Bat,UrbanX,All Season,34014.97,6.09,Singhal Inc,3123
1111,Sports,Gym Gloves,PrimeTech,All Season,101167.49,24.98,"Nigam, Vaidya and Talwar",3241
1112,Sports,Cricket Bat,PrimeTech,All Season,14462.93,32.38,Goda PLC,2575
1113,Sports,Gym Gloves,BharatPro,All Season,85325.88,14.5,Sankaran Group,761
1114,Sports,Football,UrbanX,All Season,44904.24,34.03,"Pau, Pillay and Goda",2529
1115,Sports,Cricket Bat,PrimeTech,All Season,36627.04,8.93,Ray Group,356
1116,Sports,Cricket Bat,Nova,All Season,53531.0,5.87,Shanker-Kar,4003
1117,Sports,Gym Gloves,UrbanX,All Season,23230.3,37.33,Date Group,4339
1118,Sports,Football,BharatPro,All Season,17623.76,35.51,"Bhatia, Sha and Suri",4278
1119,Sports,Gym Gloves,UrbanX,All Season,25019.86,6.28,"Radhakrishnan, Kannan and Pandit",3225
1120,Sports,Gym Gloves,PrimeTech,All Season,14342.4,15.88,Shankar PLC,410
1121,Sports,Gym Gloves,PrimeTech,All Season,104689.07,16.67,"Borde, Misra and Bhakta",427
1122,Sports,Cricket Bat,PrimeTech,All Season,92058.53,31.09,"Chander, Mander and Sagar",234
1123,Sports,Gym Gloves,BharatPro,All Season,76842.68,12.34,Sarna-Sarna,1692
1124,Sports,Cricket Bat,BharatPro,All Season,33559.62,16.17,"Taneja, Gandhi and Kari",3663
1125,Sports,Gym Gloves,Nova,All Season,33082.18,10.51,"Sura, Sridhar and Narayan",987
1126,Sports,Cricket Bat,PrimeTech,All Season,67375.28,8.58,Natt-Dugal,4494
1127,Sports,Football,PrimeTech,All Season,38558.95,9.95,"Sethi, Sane and Parmar",2370
1128,Sports,Gym Gloves,UrbanX,All Season,20967.36,15.9,Ramesh Ltd,2824
1129,Sports,Gym Gloves,Zenith,All Season,6561.78,6.01,Som-Aggarwal,463
1130,Sports,Cricket Bat,Zenith,All Season,6929.09,19.93,"Balay, Luthra and Varma",1516
1131,Sports,Gym Gloves,PrimeTech,All Season,107007.47,27.03,Sankar PLC,3702
1132,Sports,Gym Gloves,BharatPro,All Season,37836.66,33.61,Suresh-Barad,4420
1133,Sports,Cricket Bat,Zenith,All Season,68350.82,8.25,Shah-Swamy,3886
1134,Sports,Cricket Bat,Zenith,All Season,37591.81,27.55,Bhatia LLC,3862
1135,Sports,Football,UrbanX,All Season,113720.07,10.03,"Kar, Shah and Nair",2163
1136,Sports,Football,Zenith,All Season,22410.69,37.1,Ahuja-Madan,2756
1137,Sports,Football,Zenith,All Season,58757.05,7.29,Raj Inc,974
1138,Sports,Football,Zenith,All Season,55618.38,10.98,"Butala, Tailor and Padmanabhan",2905
1139,Sports,Gym Gloves,PrimeTech,All Season,15723.58,8.6,Bal Ltd,926
1140,Sports,Football,PrimeTech,All Season,78109.44,32.74,Bhatti PLC,4414
1141,Sports,Football,Zenith,All Season,71069.05,13.35,Naik Group,2046
1142,Sports,Gym Gloves,UrbanX,All Season,116880.06,18.43,Bath-Joshi,2841
1143,Sports,Cricket Bat,PrimeTech,All Season,52022.25,39.31,Srinivas Ltd,4696
1144,Sports,Football,PrimeTech,All Season,83448.91,11.06,Zacharia-Karpe,688
1145,Sports,Gym Gloves,PrimeTech,All Season,100491.41,9.0,Doshi-Vig,4933
1146,Sports,Football,BharatPro,All Season,66832.98,33.77,Narayan-Kaur,1493
1147,Sports,Football,Zenith,All Season,8818.11,8.81,"Krishna, Kothari and Upadhyay",4935
1148,Sports,Football,BharatPro,All Season,59568.27,28.11,"Dhar, Mann and Taneja",791
1149,Sports,Cricket Bat,UrbanX,All Season,106527.75,36.61,"Tiwari, Bhasin and Palla",51
1150,Sports,Cricket Bat,UrbanX,All Season,54630.44,15.2,Ram-Kuruvilla,4784
1151,Sports,Football,UrbanX,All Season,25076.57,35.71,"Brar, Babu and Narayan",2505
1152,Sports,Gym Gloves,BharatPro,All Season,110260.94,37.78,"Kamdar, Agarwal and Konda",2870
1153,Sports,Cricket Bat,PrimeTech,All Season,1470.25,39.52,"Sridhar, Tiwari and Choudhury",3361
1154,Sports,Cricket Bat,BharatPro,All Season,7958.06,36.54,Hegde LLC,485
1155,Sports,Cricket Bat,PrimeTech,All Season,98580.02,17.57,Srinivas-Sinha,2361
1156,Sports,Cricket Bat,UrbanX,All Season,52090.0,25.66,"Bahri, Prabhakar and Deol",2656
1157,Sports,Gym Gloves,Zenith,All Season,49020.9,20.23,"Krishna, Dutta and Varty",1780
1158,Sports,Gym Gloves,UrbanX,All Season,57247.13,11.59,"Rana, Venkatesh and Dhaliwal",3200
1159,Sports,Football,Zenith,All Season,18934.94,39.91,"Narayanan, Rai and Brar",1078
1160,Sports,Cricket Bat,Nova,All Season,9073.65,5.55,Memon-Nagy,4037
1161,Sports,Gym Gloves,Zenith,All Season,117009.52,9.75,Deo Group,1174
1162,Sports,Gym Gloves,Zenith,All Season,103288.26,36.28,"Gade, Dugar and Bobal",3537
1163,Sports,Gym Gloves,UrbanX,All Season,54800.13,19.84,Kannan-Ganesan,3736
1164,Sports,Football,BharatPro,All Season,27476.04,19.87,Warrior-Kale,110
1165,Sports,Gym Gloves,Zenith,All Season,101693.06,13.29,Sood-Bava,4160
1166,Sports,Football,Zenith,All Season,111224.45,25.17,"Rau, Purohit and Patel",324
1167,Sports,Cricket Bat,PrimeTech,All Season,58250.54,17.9,Vala-Varma,4803
1168,Sports,Football,Nova,All Season,17479.45,30.6,Prakash-Patel,2339
1169,Sports,Football,PrimeTech,All Season,9849.03,36.15,"Subramanian, Chahal and Rai",774
1170,Sports,Cricket Bat,Zenith,All Season,75864.21,28.23,Bath and Sons,689
1171,Sports,Gym Gloves,PrimeTech,All Season,95872.74,15.94,Bawa-Mitra,482
1172,Sports,Football,PrimeTech,All Season,93533.99,21.41,Tata-Badal,4249
1173,Sports,Football,PrimeTech,All Season,88190.84,19.74,Kohli Inc,2463
1174,Sports,Football,UrbanX,All Season,4721.49,37.3,Chokshi Group,2540
1175,Sports,Gym Gloves,PrimeTech,All Season,31622.95,27.03,"Dixit, Dutt and Puri",4786
1176,Sports,Cricket Bat,PrimeTech,All Season,6668.58,39.66,"Dube, Shenoy and Bhatia",273
1177,Sports,Football,Zenith,All Season,10359.96,22.7,Chaudhry and Sons,2326
1178,Sports,Football,UrbanX,All Season,74087.83,14.63,Kala-Madan,2154
1179,Sports,Cricket Bat,Nova,All Season,72656.67,36.85,Borra-Balan,1288
1180,Sports,Gym Gloves,Zenith,All Season,44687.14,11.14,Banik-Rattan,1984
1181,Sports,Football,UrbanX,All Season,96024.95,35.17,"Dyal, Dhawan and Bhattacharyya",2858
1182,Sports,Cricket Bat,UrbanX,All Season,71667.52,33.76,Krish Inc,4112
1183,Sports,Football,Zenith,All Season,28934.72,20.41,Chadha-Jayaraman,1420
1184,Sports,Cricket Bat,PrimeTech,All Season,88256.15,17.08,"Cherian, Toor and Gill",2215
1185,Sports,Cricket Bat,Nova,All Season,20528.25,18.96,Narula-Anand,2518
1186,Sports,Football,PrimeTech,All Season,28422.53,28.92,Manne-Goda,3245
1187,Sports,Football,BharatPro,All Season,17845.4,35.46,Gola-Thaman,147
1188,Sports,Football,Zenith,All Season,46149.49,16.05,Deshpande-Samra,4393
1189,Sports,Gym Gloves,Nova,All Season,12135.04,23.6,Krishna-Gandhi,2948
1190,Sports,Football,PrimeTech,All Season,110206.02,35.04,Kunda-Nath,2794
1191,Sports,Football,BharatPro,All Season,96376.81,13.94,Hari-Sathe,4835
1192,Sports,Football,Zenith,All Season,92891.55,31.22,"Purohit, Bhargava and Anand",4872
1193,Sports,Cricket Bat,PrimeTech,All Season,40820.09,29.16,"Wason, Master and Kant",1523
1194,Sports,Football,PrimeTech,All Season,1764.07,5.3,Gokhale LLC,606
1195,Sports,Cricket Bat,Zenith,All Season,12175.0,8.64,Sidhu and Sons,3703
1196,Sports,Football,UrbanX,All Season,87167.45,13.82,"Yadav, Ratta and Bawa",328
1197,Sports,Cricket Bat,PrimeTech,All Season,11486.98,37.85,"Rajan, Bhasin and Lall",1826
1198,Sports,Gym Gloves,Nova,All Season,85114.98,9.2,Pant-Bhakta,1114
1199,Sports,Football,PrimeTech,All Season,96482.41,11.47,Garde-Om,958
1200,Sports,Gym Gloves,UrbanX,All Season,30773.62,21.34,Bail Inc,670
